pl_name,ra,dec,sy_dist,sy_plx
TOI-2447 b,70.9975864,-31.9066369,148.9870000,6.6831800
TOI-2459 b,82.1433321,-39.3730456,36.6113000,27.2850000
TOI-2497 b,90.0625878,11.8840577,285.2890000,3.4771500
TOI-2498 b,95.4162204,11.2516477,275.2650000,3.6053200
TOI-251 b,353.0620655,-37.2558629,99.5230000,10.0193000
TOI-2524 b,160.8868435,-1.9126984,438.8420000,2.2503900
TOI-2525 b,86.8509737,-60.5213081,395.3980000,2.5002000
TOI-2525 c,86.8509737,-60.5213081,395.3980000,2.5002000
TOI-2529 b,118.9945352,-52.3548332,296.2710000,3.3474500
TOI-2545 b,135.5458029,-3.4208194,107.1180000,9.3067800
TOI-2567 b,288.4656683,66.3479375,504.7750000,1.9523300
TOI-257 b,47.5172608,-50.8322632,76.9028000,12.9746000
TOI-2570 b,87.1880397,32.0840435,361.8570000,2.7359000
TOI-2583 A b,272.2670293,45.3368996,566.1890000,1.7374400
TOI-2587 A b,115.9317105,-1.0733330,373.6750000,2.6480700
TOI-2589 b,107.4881501,-37.2309480,200.2730000,4.9643400
TOI-260 b,4.7730178,-9.9661505,20.1852000,49.5123000
TOI-261.01,15.2181412,-24.4239934,114.4950000,8.7053500
TOI-262 b,32.5346870,-31.0706272,43.9320000,22.7337000
TOI-2641 b,171.1303716,-42.7321394,344.0450000,2.8780100
TOI-2669 b,134.7226445,-13.3125792,393.4430000,2.5134900
TOI-269 b,75.8462827,-54.1777213,57.0225000,17.5080000
TOI-270 b,68.4160804,-51.9573937,22.4793000,44.4565000
TOI-270 c,68.4160804,-51.9573937,22.4793000,44.4565000
TOI-270 d,68.4160804,-51.9573937,22.4793000,44.4565000
TOI-2714 b,61.4012482,-14.9267458,597.8730000,1.6437000
TOI-277 b,19.0766985,-20.9532772,64.6692000,15.4345000
TOI-2796 b,84.1527191,0.8962788,350.3430000,2.8265100
TOI-2803 A b,93.1147397,-23.4924956,494.8180000,1.9923800
TOI-2818 b,119.0598183,-35.1167104,312.6740000,3.1695200
TOI-2842 b,108.0442066,-10.6393400,460.9950000,2.1411700
TOI-286 b,90.9842762,-60.6663348,59.2293000,16.8546000
TOI-286 c,90.9842762,-60.6663348,59.2293000,16.8546000
TOI-2981 b,163.4873940,-25.5245988,527.7890000,1.8660400
TOI-3023 b,165.3158231,-72.3567044,389.9160000,2.5359300
TOI-3071 b,173.2790517,-56.5033871,485.2190000,2.0330500
TOI-3082 b,195.9080719,-19.2189845,113.0480000,8.8170800
TOI-3235 b,207.4738488,-46.0665139,72.8110000,13.7066000
TOI-3261 b,47.7285242,-73.5319720,300.1410000,3.3028300
TOI-329 b,351.3210955,-15.6346313,284.3880000,3.4883800
TOI-332 b,348.0589516,-44.8764852,222.8520000,4.4602300
TOI-3321 b,265.7603351,-65.0082516,285.8950000,3.4696100
TOI-3331 A b,271.3241672,-34.1071710,217.1930000,4.5765400
TOI-3353.01,106.5298146,-75.8195594,78.7577000,12.6682000
TOI-3362 b,155.9841428,-56.8431169,366.9870000,2.6964900
TOI-3364 b,144.5377709,-49.3352226,277.8990000,3.5699200
TOI-3568 b,322.6023682,34.7395805,197.9060000,5.0242900
TOI-3629 b,359.7933851,39.3142556,130.0910000,7.6581800
TOI-3688 A b,39.2823371,54.8512152,396.3780000,2.4947100
TOI-3693 b,15.6543938,51.3038918,176.4360000,5.6392500
TOI-3714 b,69.5523415,39.4580035,112.7100000,8.8437500
TOI-3757 b,91.0036423,55.0199793,181.1390000,5.4920300
TOI-3785 b,130.9002258,63.0780768,79.7634000,12.5083000
TOI-3807 b,139.1125648,69.0741284,421.7450000,2.3423600
TOI-3819 b,121.8632568,29.3886446,558.1410000,1.7632900
TOI-3884 b,181.5718341,12.5070258,43.1448000,23.1494000
TOI-3894 b,201.3748265,52.7681036,417.3650000,2.3671900
TOI-3912 b,215.8014956,24.0765639,465.9920000,2.1174300
TOI-3919 b,208.9447534,40.3918061,604.5910000,1.6252300
TOI-3976 A b,224.3560083,44.2743223,516.0870000,1.9088800
TOI-3984 A b,226.3371468,36.7869747,108.8830000,9.1553800
TOI-4010 b,20.2148196,66.0722009,177.5040000,5.6049900
TOI-4010 c,20.2148196,66.0722009,177.5040000,5.6049900
TOI-4010 d,20.2148196,66.0722009,177.5040000,5.6049900
TOI-4010 e,20.2148196,66.0722009,177.5040000,5.6049900
TOI-406.01,49.2626428,-42.2441492,31.0597000,32.1671000
TOI-4087 b,217.9257785,83.3727061,301.6760000,3.2860500
TOI-411 b,54.8195380,-42.7630276,62.7792000,15.8999000
TOI-411 c,54.8195380,-42.7630276,62.7792000,15.8999000
TOI-4127 b,105.4045516,72.4149297,319.6320000,3.1000400
TOI-4137 b,77.6128790,70.3910790,334.9930000,2.9565600
TOI-4145 A b,39.4297435,80.2673838,205.3870000,4.8401400
TOI-4153 b,335.3934698,82.2160792,423.8400000,2.3306100
TOI-4184 b,43.8284749,-79.4147039,69.3649000,14.3881000
TOI-4201 b,90.4747237,-13.4613710,189.0110000,5.2619300
TOI-421 b,81.8532824,-14.2767404,74.7969000,13.3407000
TOI-421 c,81.8532824,-14.2767404,74.7969000,13.3407000
TOI-4308 b,327.7530693,-43.5623642,108.9320000,9.1515900
TOI-431 b,83.2692502,-26.7238698,32.5686000,30.6754000
TOI-431 c,83.2692502,-26.7238698,32.5686000,30.6754000
TOI-431 d,83.2692502,-26.7238698,32.5686000,30.6754000
TOI-4329 b,329.5639152,71.1316048,717.1280000,1.3658100
TOI-4336 A b,206.1070129,-40.3373505,22.5455000,44.3260000
TOI-4342 b,324.3894196,-77.9791468,61.5204000,16.2259000
TOI-4342 c,324.3894196,-77.9791468,61.5204000,16.2259000
TOI-4377 b,164.9324709,-82.2213501,455.8200000,2.1652100
TOI-4379 b,252.0478813,-32.4337532,645.1580000,1.5231400
TOI-4406 b,18.0485164,-56.9253875,261.8340000,3.7904500
TOI-4438 b,270.3172389,35.5948992,30.0346000,33.2660000
TOI-444 b,64.1839982,-26.7664071,57.3973000,17.3935000
TOI-4443.01,274.2686643,21.9095459,56.0739000,17.8047000
TOI-4463 A b,279.3581286,18.7299522,173.1170000,5.7480500
TOI-4479 b,316.0969388,24.6536739,80.6532000,12.3700000
TOI-4495.01,286.3624951,37.0259902,132.2140000,7.5346900
TOI-451 b,62.9663850,-37.9397300,123.7390000,8.0526800
TOI-451 c,62.9663850,-37.9397300,123.7390000,8.0526800
TOI-451 d,62.9663850,-37.9397300,123.7390000,8.0526800
TOI-4515 b,21.1861778,21.5130638,193.4990000,5.1395800
TOI-4527.01,19.4722574,5.4711996,18.1037000,55.2084000
TOI-4551 b,184.9787579,-25.8278531,215.9860000,4.6018800
TOI-4559 b,211.0135378,-30.0141252,31.6354000,31.5815000
TOI-4562 b,112.0100593,-63.5177788,339.6050000,2.9158400
TOI-4562 c,112.0100593,-63.5177788,339.6050000,2.9158400
TOI-4582 b,256.8601374,68.8656263,383.8460000,2.5764900
TOI-4600 b,258.4503674,64.5661727,216.0560000,4.5996500
TOI-4600 c,258.4503674,64.5661727,216.0560000,4.5996500
TOI-4602.01,60.6003316,31.3298354,63.0637000,15.8283000
TOI-4603 b,83.8659288,21.2942417,225.6430000,4.4037100
TOI-4633 c,256.8431021,62.4755480,95.2016000,10.4751000
TOI-4641 b,42.5582023,25.3335334,86.3501000,11.5524000
TOI-470 b,94.0099043,-25.0314111,130.4600000,7.6363000
TOI-4791 b,109.3883818,-19.8289392,328.8020000,3.0130000
TOI-480 b,88.3784618,-16.2653974,54.5306000,18.3095000
TOI-481 b,110.5126861,-57.3849980,179.3660000,5.5465100
TOI-4860 b,183.5639610,-13.1748411,80.1423000,12.4503000
TOI-4914 b,204.5426717,-28.1429206,299.8900000,3.3062700
TOI-500 b,106.5590980,-47.5878156,47.3924000,21.0715000
TOI-500 c,106.5590980,-47.5878156,47.3924000,21.0715000
TOI-500 d,106.5590980,-47.5878156,47.3924000,21.0715000
TOI-500 e,106.5590980,-47.5878156,47.3924000,21.0715000
TOI-5076 b,50.5104166,17.2392094,82.8570000,12.0403000
TOI-5082.01,106.5695780,22.6831477,43.1406000,23.1513000
TOI-5126 b,151.6597827,18.6340631,160.4140000,6.2058100
TOI-5126 c,151.6597827,18.6340631,160.4140000,6.2058100
TOI-5153 b,91.5403204,-19.9534443,390.4840000,2.5323800
TOI-5174 b,174.1094967,-2.0233506,197.2430000,5.0418400
TOI-519 b,124.6067582,-19.6627918,115.5570000,8.6257800
TOI-5205 b,313.7706819,24.3609770,86.4493000,11.5390000
TOI-5218 b,292.6634642,71.7629612,377.4830000,2.6204600
TOI-5232 b,294.3374248,35.2764934,609.3880000,1.6125600
TOI-5238 b,223.3588909,68.8594720,290.6460000,3.4117400
TOI-5293 A b,355.8286820,-2.0450945,162.2290000,6.1357500
TOI-530 b,103.4128333,12.8815784,148.7620000,6.6938300
TOI-5301 b,12.9908008,13.0783712,629.1610000,1.5608100
TOI-532 b,85.0800537,11.5626373,135.0470000,7.3760700
TOI-5344 b,63.2662165,20.9151568,138.3670000,7.1992700
TOI-5388.01,152.1765169,35.5475571,18.5226000,53.9592000
TOI-5398 b,161.8795569,36.3294345,130.8550000,7.6133500
TOI-5398 c,161.8795569,36.3294345,130.8550000,7.6133500
TOI-540 b,76.3096949,-47.9375391,14.0022000,71.3886000
TOI-544 b,82.2900716,-0.3428983,41.1166000,24.2922000
TOI-544 c,82.2900716,-0.3428983,41.1166000,24.2922000
TOI-5542 b,302.7984228,-61.1354659,348.8490000,2.8380900
TOI-558 b,42.2915093,-58.0246828,402.6300000,2.4549100
TOI-559 b,46.8186159,-31.1629951,233.2660000,4.2581900
TOI-561 b,148.1851516,6.2161030,85.7990000,11.6268000
TOI-561 c,148.1851516,6.2161030,85.7990000,11.6268000
TOI-561 d,148.1851516,6.2161030,85.7990000,11.6268000
TOI-561 e,148.1851516,6.2161030,85.7990000,11.6268000
TOI-5616 b,184.9016378,48.6832895,390.4150000,2.5329200
TOI-5634 A b,175.6436366,20.9652921,306.1440000,3.2412700
TOI-564 b,130.2951535,-16.0363275,199.5810000,4.9818200
TOI-5678 b,47.3841872,-34.1984808,165.3930000,6.0173900
TOI-5704 b,169.8248694,44.9890782,89.6370000,11.1273000
TOI-5720 b,170.3135774,25.2732942,35.8256000,27.8846000
TOI-5799 b,301.6301790,15.9891418,27.8123000,35.9264000
TOI-5803 b,327.2487497,6.2781777,84.0126000,11.8746000
TOI-6008 b,310.4487344,49.6468992,23.1008000,43.2596000
TOI-6029 b,8.3862555,61.8607659,603.1190000,1.6299000
TOI-6034 b,317.9001392,68.4020762,117.9920000,8.4463400
TOI-6086 b,265.3704236,30.3037755,31.4566000,31.7609000
TOI-615 b,133.4086892,-40.5437010,360.4080000,2.7461700
TOI-620 b,142.1734459,-12.1671652,33.0231000,30.2530000
TOI-622 b,125.3050544,-46.4842959,123.2970000,8.0817100
TOI-6255 b,331.5031606,39.2988284,20.3167000,49.1918000
TOI-628 b,99.2630608,1.7675497,178.6800000,5.5704800
TOI-640 b,99.7345935,-36.6461300,341.9970000,2.8953000
TOI-654.01,164.7245509,-5.5475446,57.7553000,17.2857000
TOI-663 b,160.0658525,-8.5110827,64.2308000,15.5401000
TOI-663 c,160.0658525,-8.5110827,64.2308000,15.5401000
TOI-663 d,160.0658525,-8.5110827,64.2308000,15.5401000
TOI-669 b,158.9007013,-5.1813735,142.8670000,6.9709300
TOI-672 b,167.9908627,-39.3281151,66.9071000,14.9172000
TOI-674 b,164.5865592,-36.8581092,46.0851000,21.6702000
TOI-677 b,144.1193594,-50.4630933,141.8120000,7.0228400
TOI-700 b,97.0957165,-65.5786149,31.1265000,32.0980000
TOI-700 c,97.0957165,-65.5786149,31.1265000,32.0980000
TOI-700 d,97.0957165,-65.5786149,31.1265000,32.0980000
TOI-700 e,97.0957165,-65.5786149,31.1265000,32.0980000
TOI-712 b,92.9361063,-65.8258386,58.6212000,17.0297000
TOI-712 c,92.9361063,-65.8258386,58.6212000,17.0297000
TOI-712 d,92.9361063,-65.8258386,58.6212000,17.0297000
TOI-715 b,113.8523276,-73.5774089,42.4048000,23.5534000
TOI-733 b,159.4093183,-40.8882590,75.2092000,13.2674000
TOI-757 b,187.9948428,-35.5544523,60.3418000,16.5436000
TOI-762 A b,166.0747423,-47.8214964,98.4458000,10.1292000
TOI-763 b,194.4680980,-39.7580613,95.1274000,10.4837000
TOI-763 c,194.4680980,-39.7580613,95.1274000,10.4837000
TOI-771 b,164.1138903,-72.9851736,25.2788000,39.5300000
TOI-776 b,178.5779970,-37.5533568,27.1701000,36.7762000
TOI-776 c,178.5779970,-37.5533568,27.1701000,36.7762000
TOI-778 b,199.3338503,-15.2737046,161.7430000,6.1541500
TOI-782 b,183.9203614,-18.9103377,52.5122000,19.0147000
TOI-784 b,159.3412205,-63.6556923,64.5997000,15.4510000
TOI-813 b,72.6940102,-60.9054608,263.1450000,3.7713800
TOI-815 b,155.8719377,-43.8349248,59.7117000,16.7183000
TOI-815 c,155.8719377,-43.8349248,59.7117000,16.7183000
TOI-824 b,222.1654705,-57.5888666,63.9262000,15.6142000
TOI-833 b,145.6454720,-62.4758857,41.7148000,23.9434000
TOI-836 b,225.0798831,-24.4542022,27.5024000,36.3316000
TOI-836 c,225.0798831,-24.4542022,27.5024000,36.3316000
TOI-837 b,157.0372806,-64.5052107,142.4880000,6.9892700
TOI-849 b,28.7157956,-29.4217086,225.7340000,4.4012800
TOI-858 B b,60.1998256,-54.5929177,250.4890000,3.9634000
TOI-871 b,74.7376264,-50.6274153,68.0473000,14.6667000
TOI-880.02,94.1644734,-13.9873370,60.6679000,16.4543000
TOI-892 b,86.7382280,-11.2353401,340.5430000,2.9083000
TOI-904 b,89.3712733,-83.1297264,46.0891000,21.6681000
TOI-904 c,89.3712733,-83.1297264,46.0891000,21.6681000
TOI-905 b,227.6586754,-71.3616316,158.6490000,6.2744500
TOI-907.01,262.1834072,-62.8403830,312.5290000,3.1717300
TOI-908 b,53.1594266,-81.2507450,175.7480000,5.6610900
TOI-913 b,234.5723244,-80.8034265,65.1769000,15.3139000
TOI-942 b,76.6496172,-20.2456126,152.6010000,6.5242700
TOI-942 c,76.6496172,-20.2456126,152.6010000,6.5242700
TOI-954 b,61.9410587,-25.2088028,238.7680000,4.1595100
TOI-969 b,115.1366858,2.0985879,77.2554000,12.9155000
TOI-969 c,115.1366858,2.0985879,77.2554000,12.9155000
TRAPPIST-1 b,346.6263919,-5.0434618,12.4298888,80.4512426
TRAPPIST-1 c,346.6263919,-5.0434618,12.4298888,80.4512426
TRAPPIST-1 d,346.6263919,-5.0434618,12.4298888,80.4512426
TRAPPIST-1 e,346.6263919,-5.0434618,12.4298888,80.4512426
TRAPPIST-1 f,346.6263919,-5.0434618,12.4298888,80.4512426
TRAPPIST-1 g,346.6263919,-5.0434618,12.4298888,80.4512426
TRAPPIST-1 h,346.6263919,-5.0434618,12.4298888,80.4512426
TYC 0434-04538-1 b,271.3396528,2.0622774,613.4220000,1.6052400
TYC 1422-614-1 b,154.2777769,19.5584068,672.4100000,1.4587500
TYC 1422-614-1 c,154.2777769,19.5584068,672.4100000,1.4587500
TYC 2187-512-1 b,320.5266829,22.9319351,15.4744000,64.5938000
TYC 3318-01333-1 b,45.5825716,49.7441421,490.6100000,2.0104100
TYC 3667-1280-1 b,12.8875757,58.4261485,477.5160000,2.0663200
TYC 4282-00605-1 b,343.8721029,62.2391907,464.1280000,2.1262100
TYC 8998-760-1 b,201.3001096,-64.9391566,94.6177000,10.5400000
TYC 8998-760-1 c,201.3001096,-64.9391566,94.6177000,10.5400000
Teegarden's Star b,43.2691449,16.8649024,3.8307800,261.0150000
Teegarden's Star c,43.2691449,16.8649024,3.8307800,261.0150000
Teegarden's Star d,43.2691449,16.8649024,3.8307800,261.0150000
TrES-1 b,286.0408755,36.6325360,159.6580000,6.2346400
TrES-2 b,286.8085258,49.3164211,215.3200000,4.6154300
TrES-3 b,268.0291106,37.5463268,231.3370000,4.2939200
TrES-4 b,268.3043361,37.2117397,515.9800000,1.9095000
TrES-5 b,305.2219454,59.4489033,360.3130000,2.7464900
UCAC3 113-933 b,5.2758121,-33.8031679,52.5829000,18.9887000
UCAC4 328-061594 b,152.6991091,-24.4532674,39.9089000,25.0284000
USco CTIO 108 b,241.4752653,-18.3124167,144.0190000,6.9305500
USco1556 b,239.1037198,-25.6890476,140.6350000,7.0834600
USco1621 b,245.3730855,-25.4954265,137.9010000,7.2232400
UZ For b,53.8694682,-25.7393857,239.6038748,4.1735552
UZ For c,53.8694682,-25.7393857,239.6038748,4.1735552
V0391 Peg b,331.0504119,26.4188227,1195.9800000,0.8073000
V1298 Tau b,61.3316540,20.1570318,108.1990000,9.2139200
V1298 Tau c,61.3316540,20.1570318,108.1990000,9.2139200
V1298 Tau d,61.3316540,20.1570318,108.1990000,9.2139200
V1298 Tau e,61.3316540,20.1570318,108.1990000,9.2139200
V830 Tau b,68.2918259,24.5619241,130.1110000,7.6571400
VHS J125601.92-125723.9 b,194.0089640,-12.9560310,12.7000000,78.8000000
WASP-1 b,5.1669536,31.9899732,393.0720000,2.5170700
WASP-10 b,348.9930457,31.4627508,140.9980000,7.0636400
WASP-100 b,68.9598159,-64.0270390,364.4110000,2.7153400
WASP-101 b,98.3511016,-23.4860860,201.2240000,4.9408600
WASP-103 b,249.3148604,7.1833758,375.6470000,1.1369864
WASP-104 b,160.6023689,7.4350768,185.9320000,5.3498200
WASP-105 b,24.1678686,-50.6593080,169.2720000,3.9601464
WASP-106 b,166.4296276,-5.0794854,352.1810000,2.8114700
WASP-107 b,188.3864277,-10.1462141,64.7414000,15.4175000
WASP-107 c,188.3864277,-10.1462141,64.7414000,15.4175000
WASP-11 b,47.3689472,30.6733817,124.7300000,7.9921300
WASP-110 b,305.8724366,-44.0587001,274.9600000,3.6086900
WASP-113 b,224.8728589,46.9600996,435.1560000,2.2692700
WASP-114 b,327.6656953,10.4629385,523.3370000,1.8840600
WASP-117 b,36.7758112,-50.2844247,157.9630000,6.3017600
WASP-118 b,19.5505861,2.7027847,376.6580000,2.6279300
WASP-119 b,55.9336392,-65.1937800,302.4480000,3.2775500
WASP-12 b,97.6366450,29.6722662,427.2460000,2.3122400
WASP-120 b,62.6160813,-45.8982434,381.1740000,2.5946700
WASP-121 b,107.6002312,-39.0972705,269.8980000,3.6763100
WASP-123 b,289.4792124,-32.8601244,197.9960000,5.0238500
WASP-124 b,332.7143373,-30.7497189,448.6370000,2.2008100
WASP-126 b,63.3747060,-69.2265926,216.5260000,4.5895200
WASP-126 c,63.3747060,-69.2265926,216.5260000,4.5895200
WASP-127 b,160.5587646,-3.8349989,159.5070000,6.2408700
WASP-129 b,176.2990518,-42.0639575,301.4620000,3.2888200
WASP-13 b,140.1029654,33.8823291,227.5370000,4.3669600
WASP-130 b,203.1060194,-42.4752733,172.2560000,5.7769900
WASP-131 b,210.1935714,-30.5836084,200.0750000,4.9706500
WASP-132 b,217.6091998,-46.1595160,122.9100000,8.1073400
WASP-132 c,217.6091998,-46.1595160,122.9100000,8.1073400
WASP-133 b,314.5754375,-35.7966224,559.0840000,1.7619000
WASP-135 b,267.2848846,29.8790428,298.2140000,3.3244200
WASP-136 b,0.3257610,-8.9262512,275.5870000,3.6009100
WASP-138 b,41.6391598,-0.4641252,414.2340000,2.3857100
WASP-139 b,49.5621730,-41.3020235,212.4720000,4.6776800
WASP-14 b,218.2766247,21.8946875,161.9970000,6.1442200
WASP-140 b,60.3855387,-20.4509991,117.5980000,8.4748800
WASP-141 b,71.8244347,-17.1151736,516.5430000,1.9073100
WASP-142 b,140.5063164,-23.9461020,730.9330000,1.3402400
WASP-144 b,320.7628761,-40.0484393,355.5130000,2.7876600
WASP-145 A b,322.2537644,-58.8361466,91.2990000,10.9242000
WASP-147 b,359.1915117,-22.1532316,436.0980000,2.2651000
WASP-148 b,254.1305022,44.3025361,246.3530000,4.0304600
WASP-148 c,254.1305022,44.3025361,246.3530000,4.0304600
WASP-15 b,208.9280111,-32.1597118,282.0910000,3.5167900
WASP-150 b,264.2630197,53.0212751,527.9950000,1.8652000
WASP-151 b,349.0634651,0.3066895,453.0990000,2.1790600
WASP-153 b,279.2624729,40.0186905,610.1760000,1.6103200
WASP-156 b,32.7820850,2.4181937,122.0660000,8.1636600
WASP-157 b,201.6551525,-8.3176353,334.0370000,2.9662800
WASP-158 b,4.1463468,-10.9764226,524.9930000,1.8764600
WASP-159 b,68.1364792,-38.9682973,715.3830000,1.3689200
WASP-16 b,214.6830109,-20.2754374,194.1340000,5.1229900
WASP-160 B b,87.6795610,-27.6233218,288.3260000,3.4395400
WASP-161 b,126.3378248,-11.5009889,343.0800000,2.8863500
WASP-162 b,168.2929079,-17.6577794,310.8410000,3.1888000
WASP-163 b,256.5375549,-10.4130071,261.3860000,3.7980800
WASP-164 b,344.8735878,-60.4478194,327.5060000,3.0250400
WASP-165 b,357.5806472,-17.0775947,602.2360000,1.6335800
WASP-166 b,144.8751047,-20.9824191,114.1730000,8.7300600
WASP-167 b,196.0437932,-35.5495292,423.5520000,2.3341600
WASP-168 b,96.7446427,-46.8213635,303.9410000,3.2613000
WASP-169 b,127.3872297,-12.9447683,627.0660000,1.5664700
WASP-17 b,239.9622479,-28.0617941,405.9080000,2.4365600
WASP-170 b,135.4163028,-20.7203686,305.6030000,3.2439100
WASP-171 b,171.8450533,-44.0887035,757.8400000,1.2914300
WASP-172 b,199.4337420,-47.2375748,538.1100000,1.8314200
WASP-173 A b,354.1686959,-34.6113042,232.9800000,4.2635800
WASP-174 b,195.7940145,-41.3848617,410.1490000,2.4114300
WASP-175 b,166.3187996,-34.1227453,539.3600000,1.8260200
WASP-176 b,313.6872928,9.1790688,568.4200000,1.7312600
WASP-177 b,334.7969885,-1.8344301,176.8180000,5.6282600
WASP-178 b,227.2703290,-42.7049658,427.6780000,2.3118700
WASP-18 b,24.3544618,-45.6777937,123.4830000,8.0694300
WASP-18 c,24.3544618,-45.6777937,123.4830000,8.0694300
WASP-180 A b,123.3922465,-1.9827874,253.9850000,3.9092900
WASP-181 b,26.7932253,3.1329325,437.4950000,2.2572700
WASP-182 b,311.6733450,-41.8209828,327.6020000,3.0244800
WASP-183 b,163.7888521,-0.7370663,325.3770000,3.0448800
WASP-184 b,209.5170100,-30.3481530,663.2310000,1.4800000
WASP-185 b,214.0595791,-19.5423062,279.3500000,3.5516300
WASP-186 b,18.9953122,21.6169065,278.5140000,3.5621200
WASP-187 b,17.4747400,25.6816494,371.4140000,2.6641800
WASP-189 b,225.6867320,-3.0314874,99.7310000,9.9990300
WASP-19 b,148.4167672,-45.6591078,268.3250000,3.6980800
WASP-190 b,7.7095292,-40.5734613,542.2510000,1.8156900
WASP-192 b,223.6587187,-38.7445469,508.8850000,1.9392900
WASP-193 b,164.3491401,-29.9971229,362.0870000,2.7335600
WASP-2 b,307.7255587,6.4293305,153.2420000,6.4979500
WASP-21 b,347.4928024,18.3961597,258.4260000,3.8412500
WASP-22 b,52.8180374,-23.8197924,317.6520000,3.1201500
WASP-23 b,101.1275033,-42.7622296,207.4900000,4.7907200
WASP-24 b,227.2154975,2.3432860,322.1140000,3.0764400
WASP-25 b,195.3597581,-27.5222273,211.4160000,4.7013800
WASP-26 b,4.6030424,-15.2674044,252.7590000,3.9291900
WASP-28 b,353.6162694,-1.5799849,348.4940000,2.8413400
WASP-29 b,357.8791976,-39.9071215,87.5953000,11.3874000
WASP-3 b,278.6317411,35.6614312,231.1610000,4.2973700
WASP-31 b,169.4388603,-19.0547781,383.8290000,2.5771600
WASP-32 b,3.9617073,1.2005122,275.9940000,3.5949300
WASP-33 b,36.7127375,37.5504441,121.9440000,8.1724400
WASP-34 b,165.3993679,-23.8609457,132.0960000,7.5417800
WASP-35 b,76.0818912,-6.2297801,202.2180000,4.9166800
WASP-36 b,131.5803897,-8.0269855,386.3460000,2.5599300
WASP-37 b,221.9438866,1.0650227,392.7910000,2.5183300
WASP-38 b,243.9597194,10.0324103,136.2400000,7.3114600
WASP-39 b,217.3266477,-3.4444994,213.9820000,4.6448200
WASP-4 b,353.5629149,-42.0617794,267.2060000,3.7145100
WASP-41 b,190.6188034,-30.6398176,163.3710000,6.0924700
WASP-41 c,190.6188034,-30.6398176,163.3710000,6.0924700
WASP-42 b,192.9812030,-42.0736165,177.2910000,5.6120000
WASP-43 b,154.9081869,-9.8064431,86.7467000,11.4991000
WASP-44 b,3.9032733,-11.9382645,364.5120000,2.7150800
WASP-45 b,5.2377567,-35.9984650,211.1960000,4.7064300
WASP-46 b,318.7370122,-55.8718634,375.3100000,2.6360400
WASP-47 b,331.2030920,-12.0190670,264.7800000,3.7496400
WASP-47 c,331.2030920,-12.0190670,264.7800000,3.7496400
WASP-47 d,331.2030920,-12.0190670,264.7800000,3.7496400
WASP-47 e,331.2030920,-12.0190670,264.7800000,3.7496400
WASP-48 b,291.1623865,55.4730273,454.1440000,2.1732400
WASP-49 b,91.0897193,-16.9653901,194.5530000,5.1113200
WASP-5 b,359.3490277,-41.2772202,309.1370000,3.2063400
WASP-50 b,43.6880738,-10.8980242,184.8480000,5.3816300
WASP-52 b,348.4947931,8.7610793,174.8180000,5.6917600
WASP-53 b,31.9091639,-20.6618430,201.3380000,4.9381000
